date,city,station,latitude,longitude,NO2,temperature_2m,humidity_2m,wind_speed_2m,wind_direction_2m,precipitation,sarimax,lstm,prophet,arima_garch
2018/5/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,27.68,80.29,3,172.9,0.06,36.5969489,28.64121744,30.86379128,25.62931585
2018/5/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,27.79,77.91,3.06,175,0.03,36.25465244,27.73556969,30.82778973,23.42494985
2018/5/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,28.01,80.85,2.57,194.5,0.07,37.26293948,27.09714587,33.43948403,23.67952613
2018/5/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,28.3,80.99,1.88,196.5,0.52,37.22621231,26.60356049,34.61499166,23.47529956
2018/5/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,29.11,76.67,2.1,218.9,0.06,34.18528261,26.38368429,32.67328438,24.55788799
2018/5/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,29.17,76.15,2.21,202.5,0.03,37.38351393,26.21763099,34.3570541,24.27001683
2018/5/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,29.18,75.15,2.34,185.3,0.14,37.8436287,26.30868821,34.08442298,29.61061819
2018/5/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,29.46,69.71,2.05,172.7,0,39.84282383,26.50772143,36.85120904,27.59866886
2018/5/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,30.23,67.83,2.17,226,0.01,39.44974804,26.99464766,38.92773,30.48542672
2018/5/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,29.27,71.47,3.32,151.5,0.1,36.23054359,27.35697157,30.94440524,27.79264956
2018/5/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,29.47,69.34,3.03,182.3,0.89,37.68532924,27.84404834,33.74623983,24.23481373
2018/5/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,30.16,74.89,3.6,205.8,1.42,31.41911337,28.40651606,27.26968158,22.42199365
2018/5/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,30,76.81,2.96,230.8,2.79,35.49181923,28.86849743,32.94446018,23.74110943
2018/5/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,29.72,79.35,2.18,259,3.29,36.25987816,29.22063267,36.19602207,36.43911756
2018/5/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,30.11,73.23,2.02,250.2,1.46,38.72054638,29.28202248,38.9314859,27.97453312
2018/5/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,30.19,72.51,1.94,210.1,1.47,38.49601868,29.29510131,36.5633069,27.35444171
2018/5/31,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,30.77,68.22,1.83,231.1,1,40.18185942,29.1934654,39.76039482,26.31558088
2018/6/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,30.04,72.02,2.28,127.1,3.28,35.08078297,29.17508394,30.50089264,25.29735547
2018/6/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,28.84,76.33,3.21,99.2,4.12,28.42225379,29.36100744,22.70273404,20.05996691
2018/6/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,28.93,76.18,3.4,111.5,2.48,31.91832402,29.8785577,24.62297179,20.71537075
2018/6/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,28.67,80.96,4.8,101.1,11.32,29.50692401,30.53009026,21.13871254,21.45472204
2018/6/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,28.19,85.96,3.97,117.4,18.3,31.79579277,31.30665225,25.000422,25.22970722
2018/6/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,28.05,90.96,4.34,125.9,52.26,32.87660614,31.89481658,28.8831912,28.04772828
2018/6/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,27.92,89.57,5.17,128.5,24.86,30.06961525,32.05582602,21.90347297,24.07927267
2018/6/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,27.8,90.63,5.15,135.7,76.56,34.95051086,32.57352501,32.49871021,27.17185739
2018/6/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,28.35,87.64,3.99,185,25.54,30.51822711,33.84100937,25.10786273,26.6613425
2018/6/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,29.09,79.78,2.99,339.8,9.13,31.15394663,33.83271167,30.39737179,25.64083678
2018/6/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,29.26,63.84,1.56,53.2,0,36.80620485,34.25109796,35.09380817,35.95367658
2018/6/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,27.9,82.98,3.29,138.1,18.44,35.28572404,35.31738212,29.59713976,31.52722637
2018/6/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,27.52,90.47,2.8,200,21.36,35.82209712,36.06438484,32.57328471,29.12271483
2018/6/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,26.58,81.15,2.46,19.5,18.44,34.60757642,35.58518774,35.46156155,28.52844734
2018/6/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,26.84,81.92,2.79,63.3,1.99,31.03629348,35.61828515,27.32059284,27.52901243
2018/6/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,27.66,77.63,4.23,85.7,0.77,26.46096555,35.55907715,19.87612965,21.19451987
2018/6/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,27.33,83.8,4.32,71.3,0.29,27.43141639,35.75302241,20.62778302,22.09749853
2018/6/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,28.09,84.44,3.41,235.1,1.47,34.58299304,36.02589946,31.26531234,24.02650938
2018/6/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,28.53,86.92,4.43,199.8,1.75,32.23971987,35.25609273,26.16972893,23.50799658
2018/6/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,28.28,89.26,3.12,194.6,9.85,33.61611107,33.53744344,30.31969305,24.64998182
2018/6/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,28.61,89.66,3.01,191.2,12.8,34.37228644,31.17852612,31.85491508,24.35172065
2018/6/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,27.93,89.8,3.22,184.2,16.81,33.94539772,29.23969787,31.51421994,29.684726
2018/6/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,27.67,90.72,3.65,170.3,23.37,29.91957197,28.01032513,27.27701897,26.47724758
2018/6/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,28.18,85.03,4.19,155.1,4.49,31.04533754,26.89155338,25.14890017,20.59322955
2018/6/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,28.01,86.42,4.59,163.3,7.58,31.56961592,26.47738088,25.86156889,27.99568718
2018/6/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,28.28,82.97,3.29,164.9,1.56,34.43993159,26.31297063,30.85088359,24.28486706
2018/6/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,28.64,78.85,1.86,184.1,0.34,37.35004875,26.3284587,36.79819611,24.34122501
2018/6/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,28.93,78.89,2.34,229.1,0.44,37.5526308,26.54192475,38.84554825,24.84952286
2018/6/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,29.02,82.58,3.23,222.3,0.96,34.0286801,26.6581566,33.49805971,27.0876365
2018/6/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,29.09,83.73,3.46,215,2.37,29.89436983,26.31442577,28.68836944,21.38870907
2018/7/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,29.01,84.58,2.96,209,3.68,33.9879828,25.88134472,32.68121587,21.0903523
2018/7/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,28.74,86.17,3.2,200.6,6.51,34.27466026,25.5254051,32.47297875,24.47902138
2018/7/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,28.8,86.55,3.51,200.7,3.88,33.80601168,25.36335145,31.58619547,26.75574331
2018/7/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,29.07,85.53,4,203.3,2.07,31.94550932,24.98390863,28.90143479,19.87580639
2018/7/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,28.88,87.92,3.68,200.9,3.86,32.8050725,24.94488575,30.14665056,32.22196414
2018/7/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,28.99,85.01,3.11,184.7,3.96,33.26891674,24.78143374,30.66527833,24.3155803
2018/7/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,28.73,84.69,2.45,158.2,9.77,30.7598237,24.89828034,28.71424833,30.53386943
2018/7/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,28.3,85.82,2.87,120.8,4.65,30.92738966,24.79708457,26.72316652,18.44147388
2018/7/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,28.49,83.23,4.81,98.4,4.21,27.95375874,24.78759993,21.48741893,20.33278511
2018/7/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,28.85,79.12,2.92,104,1.02,32.41922967,25.171881,28.62095596,23.24777731
2018/7/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,28.99,80.37,2.59,209.1,1.15,35.91266312,26.14300318,33.91455224,27.93214078
2018/7/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,28.87,82.67,3.99,124.3,6.26,30.98836405,26.55711173,25.23540494,20.74216119
2018/7/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,27.78,85.63,3.96,118.4,10.6,30.32581139,26.86506877,24.726137,21.89114491
2018/7/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,9,27.79,86.44,5.55,108.5,16.49,24.10516281,27.16340321,16.75738467,19.16626377
2018/7/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,27.89,85.61,6.29,97.2,8.57,25.03214578,27.77647204,15.33856878,15.85222189
2018/7/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,28.3,84.23,4.71,92.2,3.39,27.57411649,28.95724259,19.84384979,20.76597537
2018/7/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,28.95,83.19,3.4,70.8,5.51,29.30492396,30.84812117,25.10840433,22.06487667
2018/7/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,13,28.49,85.57,5.23,100,3.69,26.03337351,32.68977805,17.48814845,19.41243433
2018/7/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,28.31,86.15,4.58,97.2,3.61,27.69670193,33.86907039,20.26715297,17.36568239
2018/7/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,28.18,87.74,4.57,99.3,1.14,26.2350891,34.52028003,18.31397039,21.01943629
2018/7/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,28.75,79.76,1.5,188.3,1.59,34.12165017,35.27883135,31.67969698,27.96337236
2018/7/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,28.76,79.22,2.43,215.9,1.31,36.54717114,34.92471155,33.5973324,22.24766508
2018/7/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,28.47,85.35,3.91,144.5,18.45,32.75701187,33.88041383,26.95034055,23.34590118
2018/7/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,28.51,87,4.56,162.6,13.8,32.0389239,33.08497823,25.51787625,23.1927256
2018/7/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,28.49,86.79,2.87,139.1,8.2,32.04969507,31.98919215,27.30144629,20.30955005
2018/7/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,28.64,84.49,2.24,152,6.12,34.90960654,31.04544632,31.45378763,20.73806426
2018/7/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,28.84,79.6,2.08,168.9,5.1,36.32239895,30.3069523,33.83757774,21.74588002
2018/7/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,29.01,80.04,2.34,168.8,1.15,31.68336777,29.80353898,28.5249311,21.52703887
2018/7/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,29.21,76.38,1.91,190.3,0.26,37.39368448,29.13126647,35.44339915,21.53511453
2018/7/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,29.28,78.1,2.17,211,0.54,37.45265483,28.42258367,36.43331018,22.6851632
2018/7/31,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,29.4,79.07,2.51,207.2,0.32,36.91597846,27.75498161,35.81794223,21.32014629
2018/8/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,29.36,78.45,2.23,222.2,0.76,36.70686848,27.2136418,37.19182467,22.72231671
2018/8/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,29.36,81.74,2.89,227.9,4.02,35.67090517,26.60748146,36.05486642,22.4932466
2018/8/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,29.06,82.66,2.98,206.2,3.83,34.55615888,26.17817264,33.71727845,23.15307729
2018/8/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,29.2,81.52,1.9,207.9,2.04,32.87172281,25.7771528,33.69235682,27.81438055
2018/8/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,29.38,78.46,1.56,199.5,2.02,37.50176995,25.58186737,38.15347743,26.05773966
2018/8/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,29.71,74.79,1.16,140.5,2.15,37.42550867,25.53380826,37.50111663,27.77089547
2018/8/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,29.41,78.23,1.53,101.5,1.54,34.29360974,25.88096387,34.69184395,25.34854985
2018/8/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,11,29.45,76.46,3.27,95.9,0.11,30.60385779,26.27747673,28.69707616,20.59853091
2018/8/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,29.42,77.69,4.68,95.6,1.81,28.91097881,26.51028966,25.24527202,16.60537882
2018/8/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,28.42,87.29,3.96,129.4,11.43,29.83639234,26.95380711,26.83187745,21.71987075
2018/8/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,28.15,88.25,4.19,123.2,30.83,27.6762792,27.68898943,26.42986573,21.85502915
2018/8/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,28.07,88.38,3.95,107.5,23.21,29.79113728,28.24197898,27.66995334,21.78313588
2018/8/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,28.81,84.5,3.43,104.4,9.98,30.32389065,28.9993051,27.80214271,19.38661846
2018/8/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,28.16,88.09,5.86,97.3,6.12,25.57870247,29.81275145,19.37521645,23.21818627
2018/8/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,28.56,82.95,4.26,142.3,1.95,30.44108394,30.69741241,25.54011993,24.30976681
2018/8/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,28.05,86.99,3.1,141.9,8.75,32.97961557,31.36419595,30.25017315,24.21438011
2018/8/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,27.7,87.58,2.23,190.2,5.48,35.30876938,32.52467814,34.40955948,30.2470322
2018/8/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,28.23,84.3,2.52,182.6,6.47,31.80234088,32.54269932,30.2229871,29.52294871
2018/8/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,51,28.1,85.67,2.15,188.8,3.02,35.26744804,32.14620645,33.19672405,26.46153105
2018/8/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,27.82,88.41,1.48,128.4,8.09,34.22989067,32.39051731,32.32364582,39.63245556
2018/8/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,28.63,86.86,2.05,293.1,8.32,34.3337519,33.25762888,37.97561755,35.65695462
2018/8/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,38,28.79,84.24,1.02,219.1,4.15,37.65752809,33.42278027,38.98410613,32.24384361
2018/8/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,43,27.93,90.82,2.56,253.2,4.42,34.06861515,32.89530237,34.58047544,32.62582863
2018/8/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,28.81,85.03,2.15,261.3,5.92,34.72296757,32.07873276,36.57920222,35.85920388
2018/8/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,29.44,77.06,1.97,290.3,2.26,31.74498465,31.28417044,34.84992327,33.34821839
2018/8/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,28.47,78.49,2.04,290.8,3.23,35.54018053,30.39075412,37.88556708,27.54241808
2018/8/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,27.44,88.4,4.15,202.9,17.19,34.32793309,29.92341443,30.43859209,33.33324279
2018/8/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,27.04,89.71,4.05,203,25.6,35.84788734,29.57823295,33.40342462,37.89156421
2018/8/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,27.01,88.67,3.94,186.7,45.13,37.1609419,29.29825752,36.4557586,35.15767551
2018/8/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,27.7,89.04,4.8,167.4,41.08,34.64416982,29.21340961,31.73820141,30.60488735
2018/8/31,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,27.58,88.71,3.93,171.8,33.72,34.73158985,29.61498725,32.43956974,30.28004924
2018/9/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,26.97,87.96,2.62,156.7,18.27,31.82312919,30.39364788,29.41592468,31.51709693
2018/9/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,27.26,85.47,2.42,195,6.85,36.22624501,30.73233153,33.80374382,25.94562622
2018/9/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,27.66,85.34,2.4,219.8,6.11,36.8210871,30.46976998,35.92348885,32.10407409
2018/9/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,28.12,87.88,2.57,239.8,2.08,35.11483464,29.82917656,35.10211211,29.84547125
2018/9/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,28.67,87.04,1.63,237.9,2.48,35.47598433,29.42417431,37.09633483,35.60983212
2018/9/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,28.61,85.96,1.92,149.2,1.98,34.30255027,28.9144518,32.26280866,28.27369307
2018/9/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,28.57,81.1,1.21,140.2,6.08,36.09499006,28.82998277,36.02878889,33.07472747
2018/9/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,26.51,83.44,3.63,6.5,7.13,26.55330734,28.9804968,28.39471382,28.74772827
2018/9/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,25.92,83.22,3.25,44.1,3.66,30.35179325,29.05663345,30.17702376,21.69092369
2018/9/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,26.9,78.1,1.99,51.6,0.33,33.56013123,29.68962889,35.18482238,33.79694962
2018/9/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,27.35,73.69,2.58,356.2,0.03,34.78255314,30.60452746,39.23985683,35.90473446
2018/9/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,15,26.92,83.97,5.32,69.2,0.89,26.22162102,31.14436722,22.81826335,20.41274479
2018/9/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,27.39,86.39,3.91,88.1,1.43,28.80082878,31.79708688,26.93176306,22.79687337
2018/9/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,28.25,84.09,1.78,46.5,1.05,30.07437341,32.67932117,33.80040954,33.21860153
2018/9/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,2,28.76,80.29,4.19,16.5,0.75,23.59752083,33.44506851,25.82689413,29.03330002
2018/9/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,11,27.31,85.32,16.31,82.5,88.96,17.44801906,33.46765928,7.924024674,13.21688423
2018/9/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,27.19,89.52,7.03,130.4,23.51,27.24432477,34.04660779,22.61136487,20.79349227
2018/9/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,27.21,88.36,3.16,105,2.05,30.61550611,34.9207762,30.46789481,22.3928411
2018/9/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,60,28.12,80.54,1.12,317.7,0.01,35.0416468,35.6691216,44.26928777,33.07073791
2018/9/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,27.86,83.95,1.8,196.9,0.1,37.44796043,36.60782652,41.07743084,45.59825268
2018/9/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,28.29,79.34,1.54,211,0.11,38.21850238,36.84789431,43.4296698,36.35306156
2018/9/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,17,27.86,79.83,1.11,151.6,1.34,33.91588947,36.19401223,37.87424506,29.74018284
2018/9/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,23,27.78,81.75,1.3,146.6,1.57,36.20639383,34.87314644,39.3626822,22.15598408
2018/9/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,21,27.1,86.17,1.75,116.6,9.37,34.60735769,33.72529706,38.21642685,26.87857178
2018/9/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,27.01,78.84,2.53,103.2,2.43,34.83094063,32.79643688,37.98008696,24.56278428
2018/9/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,26.98,77.86,1.78,115.5,1.03,35.89850687,32.70282697,39.94797258,32.54731746
2018/9/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,27,78.19,0.97,67.8,1.76,35.83220294,32.77148933,43.32108588,32.31920322
2018/9/28,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,26.26,75.81,3.18,4.8,0.05,32.7085122,32.9517668,40.29736712,32.57697984
2018/9/29,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,25.5,76.17,4.12,3.3,0,28.34827073,33.24254565,34.69990289,29.14602842
2018/9/30,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,25.62,72.04,2.89,31.2,0,34.39031954,33.5461953,41.05746139,31.03554169
2018/10/1,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,25.77,72.39,2.38,48,0.09,35.73129363,34.51247689,42.48865564,28.34912501
2018/10/2,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,25.48,70.55,2.32,53.7,0,37.25266538,35.45608347,44.4826677,33.60522141
2018/10/3,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,49,25.36,68.37,1.77,46.5,0.03,37.88360248,36.16939164,46.62746475,32.75645628
2018/10/4,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,66,24.82,62.95,3.02,356.2,0.02,39.67515106,36.99124636,49.63038014,40.86619121
2018/10/5,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,45,23.67,64.39,4.11,358.7,0,37.52152724,38.60659711,45.7642675,50.06090986
2018/10/6,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,39,23.66,65.88,3.02,37.6,0,34.60537807,39.75575037,42.55632725,36.66123678
2018/10/7,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,25.3,73.5,2.19,80.1,0,36.1574601,40.1744532,42.08420194,36.08310629
2018/10/8,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,25.57,78.1,2.4,87.8,0.05,35.12725661,38.71260957,40.311906,29.76162489
2018/10/9,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,25.81,77.76,1.74,100,0.84,37.2225685,36.70764044,43.52502534,33.23729102
2018/10/10,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,24.67,79.88,3.19,14.9,4.41,33.19689947,35.01668353,41.95059998,41.52484994
2018/10/11,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,26,22.18,83.29,4.46,24.3,5,33.07310157,34.02220457,39.53177836,30.10115358
2018/10/12,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,32,22.91,77.62,3.38,52.8,0.31,34.55442858,33.0685472,40.84463157,29.8486306
2018/10/13,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,23.98,73.27,2.94,71.8,0.74,32.66551201,32.48929603,38.84493008,33.2617353
2018/10/14,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,24.68,80.05,2.66,103.2,2.32,35.1466062,31.84264476,39.5326446,24.75205237
2018/10/15,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,25.41,81.94,2.28,120.6,4.69,36.38567059,30.99290393,41.1204668,34.98011478
2018/10/16,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,30,24.65,82.22,1.94,8,6.37,35.83315614,30.02904873,46.66106498,37.18853241
2018/10/17,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,34,22.27,85.88,3.17,15.9,14.24,34.57973345,29.43855666,43.83717078,30.42463493
2018/10/18,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,22.25,86.92,3.87,55.8,10.42,33.43105426,29.24443264,39.08807477,34.07019771
2018/10/19,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,24,23.78,81.21,4.71,78,0.77,31.12026884,29.06022118,33.48768817,29.79511763
2018/10/20,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,19,23.64,80.58,4.09,82.4,0.47,29.10403522,29.04401147,31.95483162,28.1057433
2018/10/21,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,24.21,79.66,3.05,97.5,0.05,34.54278311,28.86908972,37.5360981,25.19117508
2018/10/22,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,36,24.84,79.11,1.43,92.1,0.65,37.28036423,28.7267807,42.8756899,30.75690301
2018/10/23,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,24.29,76.33,2.63,35.8,0.03,35.84378177,28.73679745,42.90768802,34.32736107
2018/10/24,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,28,24.39,81.1,2.65,85,0.24,34.24492648,29.2820832,38.23891321,28.97450047
2018/10/25,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,51,24.88,79.59,1.94,110.3,0,37.38994444,29.21522153,41.52741448,29.93045349
2018/10/26,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,41,25.25,78.4,2.21,348.9,0.1,34.91805785,29.33539699,43.99725417,43.36733263
2018/10/27,Hong Kong,"Tai Po, HongKong",22.4509766,114.1641396,47,23.43,67.12,3.94,24.9,0.01,32.97714006,29.84196831,38.46258996,35.2765758
